Model,Exam,Query,Tool,Exit,Cardinality,Time,OK
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-00,STARMC,0,320567601,0.143,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-01,STARMC,0,320567601,0.046,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-02,STARMC,0,0,0.041,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-03,STARMC,0,320507101,0.655,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-04,STARMC,0,0,0.049,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-05,STARMC,0,320567601,0.220,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-06,STARMC,0,732050,0.295,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-07,STARMC,0,366025,0.182,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-08,STARMC,0,320567601,0.311,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-09,STARMC,0,255921681,0.255,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-10,STARMC,0,319835551,0.278,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-11,STARMC,0,732050,0.173,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-12,STARMC,0,0,0.038,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-13,STARMC,0,0,0.063,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-14,STARMC,0,15931400,0.237,1
ARMCacheCoherence-PT-none,CTLCardinality,ARMCacheCoherence-PT-none-CTLCardinality-15,STARMC,0,0,0.032,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-00,STARMC,0,585640,4.596,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-01,STARMC,0,0,0.144,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-02,STARMC,0,0,0.033,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-03,STARMC,0,21248200,0.001,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-04,STARMC,0,0,0.031,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-05,STARMC,0,0,0.000,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-06,STARMC,0,0,0.033,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-07,STARMC,0,254355431,0.061,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-08,STARMC,0,215752500,0.105,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-09,STARMC,0,732050,0.070,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-10,STARMC,0,671550,0.672,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-11,STARMC,0,0,0.001,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-12,STARMC,0,0,0.038,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-13,STARMC,0,0,0.042,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-14,STARMC,0,732050,0.171,1
ARMCacheCoherence-PT-none,LTLCardinality,ARMCacheCoherence-PT-none-LTLCardinality-15,STARMC,0,260703721,0.003,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-00,STARMC,0,0,0.213,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-01,STARMC,0,0,0.178,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-02,STARMC,0,17292,0.358,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-03,STARMC,0,0,0.205,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-04,STARMC,0,0,0.199,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-05,STARMC,0,0,0.202,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-06,STARMC,0,17424,0.174,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-07,STARMC,0,0,0.202,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-08,STARMC,0,17424,0.201,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-09,STARMC,0,17424,0.207,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-10,STARMC,0,17424,0.199,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-11,STARMC,0,0,0.201,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-12,STARMC,0,0,0.264,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-13,STARMC,0,0,0.203,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-14,STARMC,0,0,0.198,1
BART-PT-002,CTLCardinality,BART-PT-002-CTLCardinality-15,STARMC,0,0,0.489,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-00,STARMC,0,17424,0.011,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-01,STARMC,0,17424,0.182,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-02,STARMC,0,17424,0.008,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-03,STARMC,0,17424,0.007,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-04,STARMC,0,132,0.256,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-05,STARMC,0,0,0.244,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-06,STARMC,0,17424,0.175,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-07,STARMC,0,0,0.222,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-08,STARMC,0,17424,0.175,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-09,STARMC,0,0,0.183,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-10,STARMC,0,0,0.181,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-11,STARMC,0,132,0.177,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-12,STARMC,0,0,0.179,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-13,STARMC,0,0,0.001,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-14,STARMC,0,17424,0.175,1
BART-PT-002,LTLCardinality,BART-PT-002-LTLCardinality-15,STARMC,0,17292,0.005,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-00,STARMC,0,40072359888,0.991,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-01,STARMC,0,0,0.748,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-02,STARMC,0,39773346624,0.904,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-03,STARMC,0,0,0.708,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-04,STARMC,0,0,1.201,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-05,STARMC,0,40074642432,0.889,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-06,STARMC,0,0,0.875,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-07,STARMC,0,39168455040,1.037,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-08,STARMC,0,0,1.031,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-09,STARMC,0,40074642432,1.024,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-10,STARMC,0,39775611744,1.244,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-11,STARMC,0,0,0.721,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-12,STARMC,0,0,0.990,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-13,STARMC,0,40074642432,0.861,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-14,STARMC,0,40074642432,0.894,1
BART-PT-005,CTLCardinality,BART-PT-005-CTLCardinality-15,STARMC,0,607191552,0.907,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-00,STARMC,0,0,0.760,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-01,STARMC,0,40074642432,0.014,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-02,STARMC,0,0,0.736,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-03,STARMC,0,39771046656,1.993,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-04,STARMC,0,0,0.752,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-05,STARMC,0,0,1.293,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-06,STARMC,0,0,0.889,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-07,STARMC,0,0,0.871,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-08,STARMC,0,0,0.744,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-09,STARMC,0,0,0.000,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-10,STARMC,0,40074642432,0.740,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-11,STARMC,0,0,0.813,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-12,STARMC,0,39771046656,0.020,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-13,STARMC,0,0,0.826,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-14,STARMC,0,0,0.875,1
BART-PT-005,LTLCardinality,BART-PT-005-LTLCardinality-15,STARMC,0,0,0.727,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-00,STARMC,0,0,2.211,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-01,STARMC,0,0,1.595,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-02,STARMC,0,0,2.109,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-03,STARMC,0,1605976966052654874624,3.743,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-04,STARMC,0,1605976966052654874624,3.168,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-05,STARMC,0,1605976966052654874624,4.901,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-06,STARMC,0,12074321771860525056,2.419,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-07,STARMC,0,0,1.582,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-08,STARMC,0,0,5.819,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-09,STARMC,0,1593810473885589307392,1.595,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-10,STARMC,0,1605976966052654874624,3.630,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-11,STARMC,0,0,4.484,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-12,STARMC,0,0,2.095,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-13,STARMC,0,0,4.890,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-14,STARMC,0,1593994116415429656576,4.857,1
BART-PT-010,CTLCardinality,BART-PT-010-CTLCardinality-15,STARMC,0,0,2.476,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-00,STARMC,0,0,1.693,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-01,STARMC,0,1545144505217327038464,3.815,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-02,STARMC,0,0,3.145,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-03,STARMC,0,0,3.757,0
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-04,STARMC,0,0,1.590,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-05,STARMC,0,0,3.008,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-06,STARMC,0,0,1.585,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-07,STARMC,0,0,1.628,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-08,STARMC,0,0,1.616,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-09,STARMC,0,1581736152113728782336,1.858,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-10,STARMC,0,0,1.618,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-11,STARMC,0,0,3.666,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-12,STARMC,0,0,1.618,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-13,STARMC,0,1605976966052654874624,1.601,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-14,STARMC,0,0,3.419,1
BART-PT-010,LTLCardinality,BART-PT-010-LTLCardinality-15,STARMC,0,0,3.177,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-00,STARMC,0,0,8.889,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-01,STARMC,0,0,4.194,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-02,STARMC,0,0,6.224,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-03,STARMC,0,19539106177967349905987093616588402720768,4.216,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-04,STARMC,0,19391082646316082103669009574038490578944,5.321,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-05,STARMC,0,0,6.846,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-06,STARMC,0,19391082646316082103669009574038490578944,10.492,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-07,STARMC,0,2520840744021090673476971244625003775262720,18.705,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-08,STARMC,0,0,4.221,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-09,STARMC,0,0,6.230,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-10,STARMC,0,2579162015491690187590296357389669159141376,9.286,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-11,STARMC,0,0,6.218,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-12,STARMC,0,2579162015491690187590296357389669159141376,9.637,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-13,STARMC,0,0,4.252,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-14,STARMC,0,2579016226245439762501018313297945155338240,7.665,1
BART-PT-020,CTLCardinality,BART-PT-020-CTLCardinality-15,STARMC,0,19539106177967349905987093616588402720768,10.085,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-00,STARMC,0,0,4.460,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-01,STARMC,0,2559770932845374105486627347815630668562432,0.055,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-02,STARMC,0,0,6.717,0
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-03,STARMC,0,0,4.126,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-04,STARMC,0,0,5.074,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-05,STARMC,0,2540083803135755487778322170156492353699840,6.077,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-06,STARMC,0,0,6.172,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-07,STARMC,0,2559770932845374105486627347815630668562432,4.165,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-08,STARMC,0,2559770932845374105486627347815630668562432,0.069,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-09,STARMC,0,2559770932845374105486627347815630668562432,0.070,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-10,STARMC,0,0,4.160,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-11,STARMC,0,0,5.798,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-12,STARMC,0,2579162015491690187590296357389669159141376,4.156,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-13,STARMC,0,19539106177967349905987093616588402720768,9.152,0
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-14,STARMC,0,0,5.795,1
BART-PT-020,LTLCardinality,BART-PT-020-LTLCardinality-15,STARMC,0,0,4.181,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-00,STARMC,0,64,0.007,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-01,STARMC,0,0,0.008,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-02,STARMC,0,0,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-03,STARMC,0,0,0.006,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-04,STARMC,0,128,0.008,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-05,STARMC,0,64,0.001,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-06,STARMC,0,0,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-07,STARMC,0,0,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-08,STARMC,0,96,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-09,STARMC,0,128,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-10,STARMC,0,0,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-11,STARMC,0,96,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-12,STARMC,0,100,0.006,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-13,STARMC,0,128,0.007,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-14,STARMC,0,128,0.005,1
CircadianClock-PT-000001,CTLCardinality,CircadianClock-PT-000001-CTLCardinality-15,STARMC,0,64,0.000,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-00,STARMC,0,0,0.009,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-01,STARMC,0,96,0.001,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-02,STARMC,0,0,0.016,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-03,STARMC,0,64,0.001,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-04,STARMC,0,0,0.006,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-05,STARMC,0,96,0.007,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-06,STARMC,0,0,0.000,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-07,STARMC,0,0,0.005,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-08,STARMC,0,64,0.005,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-09,STARMC,0,0,0.005,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-10,STARMC,0,48,0.005,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-11,STARMC,0,0,0.005,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-12,STARMC,0,0,0.011,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-13,STARMC,0,48,0.007,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-14,STARMC,0,0,0.000,1
CircadianClock-PT-000001,LTLCardinality,CircadianClock-PT-000001-LTLCardinality-15,STARMC,0,48,0.009,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-00,STARMC,0,0,0.022,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-01,STARMC,0,602217,0.059,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-02,STARMC,0,0,0.017,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-03,STARMC,0,0,0.009,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-04,STARMC,0,0,0.008,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-05,STARMC,0,644204,0.038,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-06,STARMC,0,644204,0.023,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-07,STARMC,0,0,0.038,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-08,STARMC,0,0,0.019,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-09,STARMC,0,644204,0.007,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-10,STARMC,0,0,0.025,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-11,STARMC,0,2662,0.013,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-12,STARMC,0,644204,0.016,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-13,STARMC,0,428582,0.033,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-14,STARMC,0,0,0.020,1
CircadianClock-PT-000010,CTLCardinality,CircadianClock-PT-000010-CTLCardinality-15,STARMC,0,368324,0.048,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-00,STARMC,0,527076,0.010,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-01,STARMC,0,0,0.025,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-02,STARMC,0,527076,0.001,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-03,STARMC,0,0,0.015,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-04,STARMC,0,468512,0.001,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-05,STARMC,0,585640,0.007,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-06,STARMC,0,559020,0.013,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-07,STARMC,0,0,0.009,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-08,STARMC,0,410916,0.013,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-09,STARMC,0,0,0.010,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-10,STARMC,0,585640,0.034,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-11,STARMC,0,614922,0.024,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-12,STARMC,0,0,0.007,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-13,STARMC,0,527076,0.045,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-14,STARMC,0,527076,0.011,1
CircadianClock-PT-000010,LTLCardinality,CircadianClock-PT-000010-LTLCardinality-15,STARMC,0,239580,0.009,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-00,STARMC,0,0,4.768,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-01,STARMC,0,42040402004,0.545,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-02,STARMC,0,42040402004,0.392,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-04,STARMC,0,42040402004,0.544,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-05,STARMC,0,42040402004,0.463,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-06,STARMC,0,42040402004,1.765,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-07,STARMC,0,1664966416,1.351,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-08,STARMC,0,609030000,11.713,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-09,STARMC,0,0,0.458,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-10,STARMC,0,42040402004,1.801,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-11,STARMC,0,0,1.164,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-12,STARMC,0,0,0.824,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-13,STARMC,0,42040402004,2.445,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-14,STARMC,0,0,9.894,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-15,STARMC,0,0,25.337,1
CircadianClock-PT-000100,CTLCardinality,CircadianClock-PT-000100-CTLCardinality-03,STARMC,85,DNF,DNF,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-00,STARMC,0,21228321804,0.006,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-01,STARMC,0,41624160400,0.001,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-02,STARMC,0,40383637192,0.414,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-03,STARMC,0,21228321804,0.268,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-04,STARMC,0,21228321804,7.170,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-05,STARMC,0,41207918796,0.405,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-06,STARMC,0,624362406,0.422,1
CircadianClock-PT-000100,LTLCardinality,CircadianClock-PT-000100-LTLCardinality-07,STARMC,0,21228321804,0.053,1
